time,text
2020-01-29 00:00:00,Thanks for tuning in again! Feel free to drop your questions and thoughts below for next time 👇👇👇🚀🚀🚀 $TSLA $MSFT $FB $GOOG $SNAP
2020-01-30 00:00:00,"$TSLAQ say $TSLA is not like $AAPL, or $AMZN or $GOOG, and that bulls are delusional. 

And yet they seem to think it's just like Enron or WorldCom, or BitCoin, despite bearing NO similarities to these actual frauds and bubbles.

Good job bears!"
2020-01-30 00:00:00,"My write-up on the $FB miss and why (on the product level) it'll be bumpy for awhile

https://t.co/yRg1WCPQF7

$PINS $SNAP $TWTR $GOOG $AMZN $AAPL $NFLX #facebook #facebookearnings #gdpr #ccpa"
2020-01-30 00:00:00,"$BTC #bitcoin ($9,280) is @ &lt;0.5% worldwide penetration ... wallets / population. I'm quite confident we will see 1.0%-2.0% &amp; $25,000-$50,000 in the next few years | $AMZN $FB $NFLX $GOOG $AAPL $MSFT shareholders did not make 5,000%-10,000% (50X-100X) overnight ... #patience"
2020-01-30 00:00:00,"Facebook's PR coming through with another winner: 

""My goal for this next decade isn’t to be liked, but to be understood"" - Mark Zuckerberg on Q4 earnings call.

😂😂

 $FB $GOOG $AMZN $AAPL $MSFT"
2020-01-31 00:00:00,"By 2024, $TSLA will sell 2MM vehicles with$15B in Earnings.  $TSLAQ will be viewed in vehicles just like other disruptor market leaders $AMZN in retail, $GOOG in info search $AAPL in phones. All have market caps over $1 trilliion. Even @ AAPL P/E of 24x, $TSLA market cap~$400B!"
2020-01-31 00:00:00,#BREAKING: The U.S. State Department has issued a LEVEL 4 (DO NOT TRAVEL) travel advisory for the entirety of mainland #China.
2020-01-31 00:00:00,"Amazon AWS $40B revenue run rate, Microsoft Azure $16B (est), Google CP $8B. Majority of Fortune 1000 tech stack still &lt;30% cloud. Long $AMZN $MSFT $GOOG ☁️🚀https://t.co/V4KKxVj5OS"
2020-01-31 00:00:00,"Bullish. More people stuck at home ordering $amzn, watching $nflx, surfing $fb, searching on $goog, ordering $tsla, facechat on $aapl, riding on $pton, eating $bynd."
2020-02-01 00:00:00,Long list of businesses shutting temporarily in #China &amp; feeling the pinch $SBUX $MCD $TSLA $GOOG https://t.co/QESiTfC29j
2020-02-01 00:00:00,"End of January 2020 top holdings:

$MA 8%
$MELI 8%
$GOOG 7%
$AMZN 6%
$NFLX 6%
$ISRG 6%
$BKNG 5%
$FB 5%
$PAYC 4%
$SBUX 4%
$V 4%
$ADBE 4%
$TSLA 4%
$DOCU 3%
$SQ 2%
$ADSK 2%
$EPAM 2%

Jan return: +7.04%
S&amp;P: -0.04% https://t.co/3I8lq5WcLi"
2020-02-01 00:00:00,NEW POST: Ancient Mathematics Says Sell Tech Stocks https://t.co/kllKwJjFHg $XLK $MSFT $AAPL $SPY $QQQ $TLT $IEF $MUB $AMZN $GOOG $FB $XLY $XLC https://t.co/ybIghPvPB4
2020-02-01 00:00:00,"My top 10 holdings make up 56% of my portfolio as of January 2020

$AMZN - 11%
$NVDA - 10%
$TTD - 7%
$AAPL - 6%
$SHOP - 5%
$MA - 4%
$V - 4%
$GOOG - 3%
$MELI - 3%
$AYX - 3%
 (%'s round down to the whole number)

What's your top 10? How much % does it occupy in your portfolio?"
2020-02-01 00:00:00,"My top 10 holdings make up 57% of my portfolio as of December 2019

$AMZN - 11%
$NVDA - 10%
$TTD - 8%
$AAPL - 6%
$SHOP - 4%
$MA - 4%
$V - 4%
$GOOG - 4%
$NFLX - 3%
$PYPL - 3%
 (%'s round down to the whole number)

What's your top 10? How much % does it occupy in your portfolio?"
2020-02-02 00:00:00,Credit Suisse says AI based tools will expand the potential of advertising for Google and Facebook from an addressable market of $650b now to potential $3T. $GOOG $FB
2020-02-02 00:00:00,"Great presentation ""Tech in 2020: Standing on the shoulders of giants"": $AMZN $SHOP $FB $GOOG $AAPL $NFLX

https://t.co/stcssah6ox https://t.co/ABkjHUQNEV"
2020-02-03 00:00:00,The FTC is blocking a shaving acquisition but hey lets let $goog and $FB keep doing what they like https://t.co/d3uRnKRdB7 2020 is literally off the rails already
2020-02-03 00:00:00,Google pretty much used all of its free cash flow to buyback stock.  Finally.  $GOOG
2020-02-03 00:00:00,"Google $GOOG $GOOGL or Microsoft $MSFT 
will acquire cloud company Workday $WDAY in 2020 https://t.co/g4Hzf76WFv"
2020-02-03 00:00:00,$goog $6.1 billion buyback in Q4. Expect another ~$21 billion for 2020.
2020-02-03 00:00:00,Google paid $1.6 billion for YouTube in 2006. Dummies. $goog
2020-02-03 00:00:00,"Stocktwits Trending Tickers BMO 2/3/20

$GOOG +1.3% Pichai’s 1st report as CEO AMC.
$GILD +4.6% Working with China on coronavirus drug.
$ROKU +2.9% Stock bounces from Friday &amp; FOX deal.
$AIMT +16% FDA approves 1st drug for peanut allergy.
$TSLA +3.7% All time high after earnings."
2020-02-03 00:00:00,"Google Tumbles After Revenue, Profit Miss; Breaks Out YouTube, Cloud For First Time | #FreeZeroHedge  

https://t.co/anX3tovRDD"
2020-02-03 00:00:00,"$GOOG earnings report: 
 
EPS: $15.35 vs. $12.76 est 
Revs: $37.6B vs $38.4B est
 
First move lower"
2020-02-03 00:00:00,Fun to watch traders and ‘analysts’ figure out what the hell $GOOG numbers mean. Black box people. Black box. You believe or you don’t. Nobody has an edge on the numbers and what they really mean. (Long)
2020-02-03 00:00:00,"$GGSM added more. Keep averaging up now after averaging back down. Not selling till penny land. trust in the process, trust in @SUNNYLAND24 

$amrn $swhi $pctl $nwbo $avxl $owcp $rxmd $fnma $igex $kwbt $vrus $ipix $funn $opti $dbmm $vysm $acb $baba $avx $aapl $msft $goog $amzn"
2020-02-03 00:00:00,"$goog

    Q4 EPS of $15.35 beat Est. $12.50
    Q4 total Revenue $46.08BN missed Exp. $46.94BN
    Q4 Revenue Ex-TAC $37.57B missed Est. $38.40B
    Q4 Oper Margin 20% missed Est. 24.7%
    Q4 Oper Income $9.27B missed Est. $9.79B"
2020-02-03 00:00:00,"$GGSM boom. Remember when I told you @SUNNYLAND24 doesn't disappoint and news would be coming February?! WEEE

$amrn $swhi $pctl $nwbo $avxl $owcp $rxmd $fnma $igex $kwbt $vrus $ipix $funn $opti $dbmm $vysm $acb $baba $avx $aapl $msft $goog $amzn"
2020-02-03 00:00:00,"FINALLY! My EPS estimates for the years ahead just grew considerably. 
$goog"
2020-02-03 00:00:00,"The desk shares their thoughts on Alphabet before the company reports earnings today after the bell. 

$GOOGL $GOOG https://t.co/RuFYe9DgYl"
2020-02-03 00:00:00,"Pick your fighter:

  Youtube: $15bn ad revenue growing 36%. asset light because users generate the content

  NFLX: $20bn revenue growing high teens. asset heavy

$goog $nflx https://t.co/Vxo5NtjB93"
2020-02-03 00:00:00,"$GOOG | Alphabet Q4 19 Earnings Results:
- EPS: $15.35(Estimate: $12.76)
- Revenue: $46.08Bln (Estimate: $38.44B)"
2020-02-03 00:00:00,"YouTube almost $16 billion in revenue alone in 2019 for Google 
Spin this baby off 
Stock jumps 20%
$GOOG $GOOGL"
2020-02-03 00:00:00,"BREAKING: $GOOG discloses YouTube ad revenue for the first time: 
$15 billion annually
https://t.co/0jBjQjej9l"
2020-02-03 00:00:00,"Feb 3: US Stocks S&amp;P 500, Dow, NASDAQ, close UP,  Google $GOOG $GOOGL Q4 Earnings LIVE Webcast 5pm EST https://t.co/vHr4MsegM0 $SPY $SPX #SPX #DJI #NASDAQ #tech #stocks #StockMarket #investors #investing #Google https://t.co/Ap2WgNfj8t"
2020-02-03 00:00:00,"$GOOG set to report after the bell. Consensus analyst estimates $46.87B top line, $12.76/share bottom line. https://t.co/NsZs1B5RpU"
2020-02-03 00:00:00,"$GGSM holding and soaking up bit by bit here. @SUNNYLAND24 never disappoints. Holding for updates this month

$amrn $swhi $pctl $nwbo $avxl $owcp $rxmd $fnma $igex $kwbt $vrus $ipix $funn $opti $dbmm $vysm $acb $baba $avx $aapl $msft $goog $amzn"
2020-02-03 00:00:00,$GOOG just moved $100 in less than 5 min..totally normal https://t.co/MEeiwb1mES
2020-02-03 00:00:00,Holy cow. Google reveals it made over $15 billion from YouTube ads last year alone — up 36 percent from 2018 and 86 percent compared to 2017. https://t.co/vz0SWTbGeC https://t.co/uqyvBnrWlv
2020-02-03 00:00:00,"$GOOG Q4 2019👊

Revenue +18% 
(const. curr 20%)
*YouTube +31%
*Search +17%
*Properties +18%
*Cloud +53%
*Other +17%
TAC 8501m (7436)
Op. income +20% 
*margin 20% (21)
Net Income 19%
EPS +20%
FCF +37% https://t.co/cbc9bcr4hF"
2020-02-03 00:00:00,"$GOOGL $GOOG back to where it opened this morning - thx for playing!

(no trade for me)"
2020-02-03 00:00:00,"📈 Monday's #Top10 Most Actively-Traded Stocks 📉📉

1. $TSLA
2. $AAPL
3. $LPT
4. $GILD
5. $MSFT
6. $FB
7. $BABA
8. $AMZN
9. $GOOGL
10. $GOOG

See the rest of today's trending stocks here: https://t.co/ulWhJh1A7P

$DIA $SPY $QQQ https://t.co/4OHYLDyEu8"
2020-02-04 00:00:00,"Stocktwits Trending Tickers BMO 2/4/2020
 
$TSLA +14% 🤯
$GOOG -3.2% 1st quarter it reported YouTube numbers, overall revenue miss.
$DIS +2% Reports AMC, analyst consensus for revs $20.78B.
$BP +4.9% Beat on earnings and increased dividend.
$UWT +8% Oil making a slight recovery."
2020-02-04 00:00:00,"Looking at @YouTube revenue breakout for the 1st time at $15.1 billion:

Does not include 

over 2 million @YouTubeTV users (thats ~1.2 bn in revenues)

over 20 million @youtubemusic / @youtube premium subs (thats ~2.4 bn in revenues)

so closer to $19 bn total in 2019 

$GOOGL"
2020-02-04 00:00:00,"Good Morning

Futures ripping on China Market Pump and Iowa fiasco.

$GOOG PT Raised to $1,700 at Pivotal

$RACE EPS misses by €0.08, beats on revenue"
2020-02-04 00:00:00,"Google quietly removed the TAC for Google Ad Manager/AdMob/AdSense when it added YouTube breakdown. 

Days of knowing $GOOG took a 30% cut before passing 70% to publisher are over. Anyone care or no big deal? https://t.co/k0gMPzv6gA"
2020-02-04 00:00:00,"Today's Top 15 Trending Stocks:

1. $TSLA
2. $AAPL
3. $GOOGL
4. $AMZN
5. $AMD
6. $MSFT
7. $DIS
8. $GOOG
9. $FB
10. $BABA

$DIA $SPY $QQQ https://t.co/7PO9rmDTxj"
2020-02-04 00:00:00,"1/ $GOOG/L reported its 2019 full-year and Q4 earnings today after the bell and the big news was that it was (finally) breaking out its Youtube and Google Cloud numbers.

But $GOOGL is all about Search and I can't help but admire how far its come in under 25 yrs. https://t.co/pslp2d5YfZ"
2020-02-04 00:00:00,"$TSLA the gift that keeps on giving! 🎁 🎁 

GOOD MORNING EVERYONE!!

Up $4.1k on my TSLA overnight! 💰 💰 

LETS GO!!!!!!!!!!!

$TSLAQ $BA $NFLX $GOOG https://t.co/qc38B9MR61"
2020-02-04 00:00:00,"02/04/20 - View today's #MarketOutlook from 
@Market_Scholars

https://t.co/Ds4NzK9hji

Discussed: $SPY $IWM $DIA $QQQ $EEM $EFA $SPX $USO  $TSLA $MSFT $GOOG $DIS $HYG $VNQ $XLC $EWJ $XLP $XLI $XLU $NEE"
2020-02-04 00:00:00,"Alphabet revela, por primera vez, cuánto gana con YouTube.

Spoiler: Los datos son impresionantes.

$GOOG $GOOGL

https://t.co/RFyHVjaTYr"
2020-02-04 00:00:00,"Ah, the old “we’re going to miss the quarter so let’s give more disclosure on something we’ve never disclosed before so people will latch onto that good news” trick. 
Well done $GOOG 👏"
2020-02-04 00:00:00,TRILLION dollar #Alphabet comes up SHORT on sales &amp; #coronavirus could hurt hardware sales if outbreak is protracted! Spoke to CFO Ruth Porat before earnings call where she tells us why company is BREAKING out #Search #youtube #Cloud earnings for 1st time &amp; #antitrust costs $goog https://t.co/QTIWhoIf33
2020-02-04 00:00:00,#Alphabet DISAPPOINTS the market with SLOWEST sales growth in 5 years! Heard from $goog CFO Ruth Porat before the analyst call! She says revenue MISS is because of TOUGH compare from last year &amp; #coronavirus might impact #hardware if outbreak is protracted! Also #antitrust costs https://t.co/QzoUi0Nf3P
2020-02-04 00:00:00,US State #AttorneyGeneral &amp; #DOJ are meeting this afternoon to share info on their respective #Google #AntiTrust cases according to reports. Some see this as a CRUCIAL 1st step in the depts working together. Remember in late 90s they SUED #Microsoft $mfst $goog #technology $googl https://t.co/xfABzCcFgH
2020-02-04 00:00:00,"https://t.co/PsLWGyMJXK via @Market_Scholars #9at9 #premarket #stocks #upgrades #earnings #TuesdayThoughts

⬆️ $TSLA $WW $LITE $RL $CCL $PENN $SGMS $FOLD $FCX

⬇️ $WAT $CTLT $CNC $GOOGL $GOOG $IVR $BECN $NEM $AIMT"
2020-02-04 00:00:00,$GOOG down 5% afterhours on disappointing earnings.
2020-02-04 00:00:00,"Así van algunas. Rotación.
$TSLA 112.15%
$BYND 44.02%
$TWLO 28.93%
$SQ 27.83%
$PTON 19.03%
$NFLX 11.09%
$AMZN 8.22%
$INTC 7.80%
$GOOG 6.40%
$AAPL 6.17%
$AMD 3.84%
$NVDA 2.41%
$SPY 1.50%
$NKE 0.99%
$FB 0.29%
$JPM -2.82%
$ROKU -3.52%
$BAC -4.78%
$WFC -11.59%"
2020-02-05 00:00:00,US State #AttorneyGeneral &amp; #DOJ meeting this afternoon to share info on respective #Google #AntiTrust cases according to reports. Some see this as CRUCIAL 1st step in the depts  working together. Remember in late 90s they together SUED #Microsoft #technology $goog $mfst $googl https://t.co/oTWmki4WUc
2020-02-05 00:00:00,"Diferencia entre GOOG y GOOGL: Alphabet y sus acciones

$GOOG $GOOGL

https://t.co/wrv2aJdzf6"
2020-02-05 00:00:00,"Top decreases in popularity for stocks held by Robinhood traders today:

https://t.co/sTewoszzz9

1. $TSLA: -15542
2. $GNMX: -14793
3. $FCEL: -393
4. $NIO: -322
5. $IBIO: -319
6. $BA: -315
7. $SQ: -225
8. $DGAZ: -169
9. $NNVC: -142
10. $GOOG: -134"
2020-02-06 00:00:00,"Bank of America's chief investment strategist, Michael Hartnett TRILLION DOLLAR BABIES

- $12tn QE(massive asset purchases) since Lehman collapse
- $1tn in stock buybacks past 5 years by top 20 US companies($381,000 per employee)
- resulting in $APPL $MSFT $GOOG all $1tn of worth https://t.co/BAOJETYQZg"
2020-02-08 00:00:00,"Pay close attention to see who is selling as well:
$AAPL $AMZN $GOOG $TSLA $NFLX $FB"
2020-02-08 00:00:00,"He knows that there will be a large market crash later in the year, so he is cashing out portions now to capitalize. Smart man Jeff! $AMZN @JeffBezos"
2020-02-09 00:00:00,"Tomorrow will be the tell as to weather we are going to ramp one more time, or dive. IMO odds favor the ramp. $spy $spx $aapl $goog $tsla $amzn"
2020-02-10 00:00:00,"1/ We are on the cusp of a massive technological revolution in military technology. AI&amp;robotics will be as profound as the inventions of gunpowder, the combustion engine, RF, aircraft, the hydrogen bomb, and the microprocessor. It will fundamentally change the face of warfare."
2020-02-10 00:00:00,$GOOG long thesis for the next decade
2020-02-10 00:00:00,This is why the Nasdaq 10k and 20k are inevitable ... also why true/risky Venture Capital is a beautiful thing and why $goog $fb $amzn can never rest https://t.co/5yrbhvm6dG #snowflake
2020-02-10 00:00:00,"Earn FREE #CRYPTO from your phone! Doesn’t use additional CPU/BATT power either. Just install the #PiNetwork app and use:

REFERRAL: JulesBeats

$AAPL: https://t.co/XN1c88VgAx

$GOOG: https://t.co/0GQh9DmVcK

#CryptoCurrency #Pi #PiDay #iOS #cryptocurrencies #invest #PiCrypto https://t.co/8Y4csP9hqb"
2020-02-10 00:00:00,Bloomberg's so friggin' rich...  $GOOG $GOOGL https://t.co/Ri1vRCgkEt
2020-02-11 00:00:00,"Market cap of $MSFT, $FB, $GOOG and $AAPL are about $4.4 trillion combined which is 20% of our nation's GDP. Incredible times"
2020-02-11 00:00:00,"$GOOG reported that YouTube generated $15 billion in ad revenue in 2019, more than $FOX, NBC and ABC combined."
2020-02-12 00:00:00,"Avsnitt 35 - Rappocalypsen är här 

Vi går igenom rapporter och nyheter för följande bolag: $GOOG, $EVO, $KAMBI, $AMZN, $MSFT, $FB, $ESSITY, $SHB, $NDA, $INTRUM, $ATVI, $TTWO, Ubisoft och $BOUL. 

Tack @Borsdata!

https://t.co/2MYndoqPgK

#GoS"
2020-02-12 00:00:00,"I’m going to do a livestream Thursday at 11:30 am pst to answer questions about Tesla and what to do with your Tesla stock. If you have questions, tune in. On twitter and YouTube live. $tsla $goog $twtr"
2020-02-12 00:00:00,Whoa. Finally hit 2800 follows. Only took endless winners shared on here lol. Welcome! $spy $spx $aapl $goog $tsla $amzn $nflx. Hope I help you all occasionally!
2020-02-12 00:00:00,"02/11/20 - View today's #MarketOutlook from 
@Market_Scholars

https://t.co/X240ozOrta

Discussed: $SPY $IWM $DIA $QQQ $EEM $EFA $SPX $USO  $AMZN $GOOGL $GOOG $AAPL $MSFT $VNQ $XLRE $S $TMUS $CCI $AMT $SBAC $FB"
2020-02-13 00:00:00,Either way the Lunar New Year holiday is passed. It’s RM season and  @meihuaxu is leading the charge. $SBES RM is coming and it will be huge. $TSLA $SPOM $HDII $GOOG
2020-02-13 00:00:00,"@RandPaul @YouTube Senator Rand Paul, I sacrificed my senior software position at Google in order to blow the whistle and warn the American public that @Google is meddling in American elections.

You can see my full disclosure at:
👉 https://t.co/MmFWFdpTSv 👈"
2020-02-13 00:00:00,"@Perpetualmaniac @RandPaul @YouTube @Google #BigTech is a big danger to this country. $GOOG (&amp; YouTube), $FB, &amp; $TWTR are telecommunications providers, NOT publishers, editors, or speakers.

In 2016 they started removing or promoting content, &amp; lying about their actions.
https://t.co/WXUqAlFbxs https://t.co/Ijoq7bwZ3z"
2020-02-13 00:00:00,More evidence that this rally is being fueled by just a handful of mega-caps. $AAPL $MSFT $GOOG $FB $AMZN #stocks #tech #fang https://t.co/XRRwIB5Dek
2020-02-14 00:00:00,"Six months ago analysts were fretting over whether AI demand had peaked.

Now Nvidia's data center revenue reaches all time highs of ~$1B/q, +41% y/y. What was once 5% of revenues now makes up 31%.

Short-termism is the surest way to miss forest from the trees. https://t.co/blprM3T0XG"
2020-02-14 00:00:00,"Tepper doubled his $GOOG position now 16% of total, portfolio. gotta love the balls on this guy, super concentrated, in theme and portfolio holdings (only 22 stocks at almost 4B AUM)."
2020-02-14 00:00:00,"$GOOG, $FB, $TSLA, $BABA and other companies have designed their own #AI chips and compete against $NVDA, which has been a bit concerning. #Nvidia’s edge in software, however, seems to be its secret sauce in the data center. Impressive."
2020-02-15 00:00:00,"$TSLA leaves $AMZN, $GOOG, $FB  in the dust! 🚀

This is only the beginning..

#Tesla https://t.co/Uaf61kgmsI"
2020-02-15 00:00:00,"Pat Dorsey's köp och sälj under kvartalet. 

Alphabet $GOOG ut 😮 https://t.co/5RJl2tRXJo"
2020-02-16 00:00:00,"Current portfolio:

$GOOG, $T, $PEP, $BAC, $O, $LTC, $ABBV, $DIS, $AAPL, $MSFT, $JNJ

Candidates for next #dividend position:
1. $MMM
2. $SO
3. $PG
4. $SBUX
5. $MO
6. $TGT
7. $HD
8. $COST
9. $V 
10. $CLX"
2020-02-16 00:00:00,"@PhilKohlhagen @howardlindzon @jack @JeffBezos @patrick_oshag @morganhousel @EconTalker @tylercowen @paulg @naval @tferriss @pmarca @rorysutherland @Gladwell @waitbutwhy I think Twitter $TWTR has massive optionality from here, and properly evolved will unlock higher advertising potential (through specialization and taxonomy). It would be a very smart acquisition for $AMZN, $GOOG, or $FB."
2020-02-16 00:00:00,"@howardlindzon @jack and @JeffBezos would be an incredible duo. I think this hot take by @howardlindzon is 🎯. 

What are your thoughts?

Cc @patrick_oshag @morganhousel @EconTalker @tylercowen @paulg @naval @bgurley @tferriss @pmarca @rorysutherland @Gladwell @waitbutwhy"
2020-02-17 00:00:00,"Pat Dorsey portfolio update:

$FB - 18%
$AVLR - 17%
$WIX - 13%
$DESP - 13%
$ROKU - 10% (new!)
$AYX - 9%
$PYPL - 9%
$EBAY - 6%
$GOOG - 3% (sold 2/3rd)
$CMPR - sold all"
2020-02-17 00:00:00,"IBD 50 top holdings (a great idea source):

$PAYC - 3.8%
$PCTY
$EDU
$NOW
$ADBE
$CPRT
$MSFT
$PLMR
$INMD
$LITE
$GPN
$SQ
$FTNT
$VRTX
$DHI
$LULU
$XP
$BABA
$TER
$EPRT
$RMD
$PLNT
$LDOS
$FNX
$NFLX
$GOOG  - 2%"
2020-02-18 00:00:00,https://t.co/WA9kmSZZ0M   $MSFT $AMZN $GOOG $AAPL https://t.co/YOOkxcICmD
2020-02-18 00:00:00,"Polen Capital Management top holdings:

$MSFT - 9%
$V 8%
$GOOG
$FB 
$ADBE 6%
$ZTS
$MA 
$ACN 5%
$NKE
$ORLY 4%
$DG
$ADP 3%
$PYPL
$IT
$ALGN
$ABT (big increase)
$SBUX
$REGN
$BKNG 2%
$NOW(new!)
$MSCI
$CRM (new!)"
